dataset id,begin,end,bins,API Fetch Time(micros),Post Processing Time(micros),query
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,253145760,253145761,6,388,731,attribute
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,253145760,253145761,94,0,125,neighbor
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,-299856534,709352817,2544,558,64248,window
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,340023452,340023453,9,382,649,attribute
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,340023452,340023453,312,0,185,neighbor
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,-299856534,709352817,2544,589,66516,window
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,295989553,295989554,8,462,144,attribute
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,-299856534,709352817,2544,557,64627,window
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,299956571,299956572,3,414,142,attribute
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,337246539,337246540,10,422,744,attribute
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,337246539,337246540,38,0,135,neighbor
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,-299856534,709352817,2544,688,64085,window
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,270600638,270600639,13,485,157,attribute
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,-299856534,709352817,2544,572,66458,window
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,306303799,306303800,4,505,146,attribute
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,288452219,288452220,5,502,153,attribute
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,211888774,211888775,3,455,144,attribute
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,305510396,305510397,6,428,151,attribute
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,370569489,370569490,10,424,148,attribute
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,338039943,338039944,3,414,705,attribute
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,338039943,338039944,593,0,91,neighbor
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,-299856534,709352817,2544,389,64466,window
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,313047730,313047731,14,416,735,attribute
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,313047730,313047731,656,0,102,neighbor
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,-299856534,709352817,2544,582,63739,window
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,234897477,234897478,7,435,764,attribute
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,234897477,234897478,55,0,97,neighbor
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,-299856534,709352817,2544,387,65821,window
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,319791660,319791661,14,455,893,attribute
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,319791660,319791661,662,0,220,neighbor
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,-299856534,709352817,2544,527,65058,window
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,280518183,280518184,14,419,146,attribute
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,-299856534,709352817,2544,381,64554,window
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,326535591,326535592,4,467,783,attribute
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,326535591,326535592,558,0,94,neighbor
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,-299856534,709352817,2544,383,63671,window
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,227360143,227360144,14,459,781,attribute
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,227360143,227360144,645,0,166,neighbor
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,-299856534,709352817,2544,560,64618,window
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,362238752,362238753,12,570,161,attribute
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,-299856534,709352817,2544,607,67097,window
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,224186529,224186530,8,594,1078,attribute
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,224186529,224186530,462,0,304,neighbor
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,-299856534,709352817,2544,653,69382,window
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,238467794,238467795,12,470,743,attribute
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,238467794,238467795,260,0,146,neighbor
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,-299856534,709352817,2544,752,67990,window
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,243228215,243228216,14,405,770,attribute
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,243228215,243228216,647,0,161,neighbor
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,-299856534,709352817,2544,718,95976,window
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,275361060,275361061,8,677,324,attribute
a9bd20ca-c4f2-4b54-8c49-b968ae7e78be,-299856534,709352817,2544,670,73016,window
